step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
257,PAYMENT,7430.18,C1825315755,105474.63,98044.46,M1570542912,0.0,0.0,0,0
352,CASH_IN,226166.7,C212305309,24243841.25,24470007.95,C733923784,418261.68,192094.98,0,0
142,CASH_OUT,28872.42,C404878138,39482.65,10610.23,C973645281,497306.91,526179.33,0,0
16,PAYMENT,28170.96,C993103192,0.0,0.0,M636608638,0.0,0.0,0,0
686,PAYMENT,29913.85,C239221598,29764.81,0.0,M568802125,0.0,0.0,0,0
210,CASH_OUT,198004.05,C120541932,0.0,0.0,C1984288966,255191.44,453195.5,0,0
135,CASH_OUT,2784.13,C1671576149,50535.0,47750.87,C1381418858,253459.29,256243.43,0,0
260,CASH_IN,56292.07,C2026593971,1236526.64,1292818.7,C878633760,1443387.85,1387095.78,0,0
329,CASH_OUT,409622.09,C564157400,0.0,0.0,C1382670516,4648209.11,5057831.2,0,0
132,CASH_IN,377407.23,C971216545,20630.0,398037.23,C499573949,885206.18,507798.95,0,0
308,PAYMENT,16922.52,C1430308757,0.0,0.0,M2145606568,0.0,0.0,0,0
8,TRANSFER,185450.91,C62802373,0.0,0.0,C1298177219,1116138.55,1618631.97,0,0
18,PAYMENT,3320.56,C266678852,1140.0,0.0,M814729065,0.0,0.0,0,0
686,TRANSFER,222475.07,C1812324809,16069.0,0.0,C1207644785,3624.77,226099.84,0,0
205,CASH_OUT,83993.0,C1929170058,0.0,0.0,C1355484319,212462.95,296455.95,0,0
399,CASH_OUT,37968.48,C881174574,33343.0,0.0,C1250432494,280931.45,318899.93,0,0
211,CASH_IN,105285.27,C668450157,432390.96,537676.23,C663682632,1009857.99,904572.72,0,0
356,PAYMENT,3602.92,C1723323815,59713.0,56110.08,M640731558,0.0,0.0,0,0
15,CASH_IN,34691.54,C53809671,3712605.17,3747296.71,C1738994372,820945.28,786253.74,0,0
179,PAYMENT,40260.33,C1457895766,0.0,0.0,M428826894,0.0,0.0,0,0
376,CASH_OUT,160561.85,C181723158,0.0,0.0,C735633607,839033.85,999595.7,0,0
306,CASH_OUT,133700.91,C1671421895,10996.0,0.0,C1448785242,151157.47,284858.37,0,0
165,CASH_IN,120037.53,C1196349464,65737.0,185774.53,C1125411896,0.0,0.0,0,0
184,CASH_OUT,360187.59,C817845353,0.0,0.0,C153032919,1162563.57,1522751.16,0,0
259,PAYMENT,14441.69,C1456105898,0.0,0.0,M988638112,0.0,0.0,0,0
378,PAYMENT,10143.65,C14008108,0.0,0.0,M553430943,0.0,0.0,0,0
15,CASH_OUT,183296.16,C1664753039,0.0,0.0,C2114223493,3162717.95,3346014.1,0,0
378,PAYMENT,15649.66,C873193115,0.0,0.0,M1612699655,0.0,0.0,0,0
10,CASH_OUT,223558.35,C828518902,0.0,0.0,C257761496,9422977.82,9561273.41,0,0
35,PAYMENT,13584.18,C412251487,0.0,0.0,M2010004767,0.0,0.0,0,0
19,CASH_IN,316555.47,C845587346,10589.0,327144.47,C1736406765,442572.8,126017.33,0,0
20,CASH_IN,131830.59,C1382866466,6966726.32,7098556.91,C1376364381,1253122.74,1121292.15,0,0
41,PAYMENT,20286.17,C539333905,103305.0,83018.83,M861358721,0.0,0.0,0,0
670,CASH_IN,21049.43,C134039420,21549.0,42598.43,C383420232,154937.43,133888.0,0,0
346,PAYMENT,4161.62,C866096003,0.0,0.0,M341235505,0.0,0.0,0,0
20,CASH_OUT,129650.28,C686819395,0.0,0.0,C478373165,1068272.56,1197922.83,0,0
140,CASH_IN,100470.46,C1582199859,549.0,101019.46,C1748253284,0.0,0.0,0,0
14,CASH_IN,515080.68,C678495653,15579516.79,16094597.47,C275240684,2487509.5,2070759.64,0,0
20,PAYMENT,1293.34,C1528588865,0.0,0.0,M1964334892,0.0,0.0,0,0
284,CASH_OUT,100780.95,C1349686151,0.0,0.0,C1945535245,2491518.05,2592298.99,0,0
156,CASH_OUT,346873.62,C1240087055,251474.0,0.0,C292603586,81241.44,428115.06,0,0
187,CASH_OUT,49138.05,C1912585872,293900.0,244761.95,C1256289409,98093.16,147231.2,0,0
614,CASH_IN,140269.66,C276834845,3414523.19,3554792.85,C490606364,4534740.49,4394470.83,0,0
33,PAYMENT,12783.5,C1088837008,0.0,0.0,M979008962,0.0,0.0,0,0
225,CASH_OUT,101739.61,C707015842,0.0,0.0,C862394631,8809842.34,8911581.96,0,0
164,CASH_OUT,80238.22,C841412665,1272.0,0.0,C1469683157,251442.8,331681.01,0,0
18,CASH_IN,151552.09,C897544602,2954251.79,3105803.87,C740842038,735555.2,584003.11,0,0
378,PAYMENT,2352.28,C938172322,52048.0,49695.72,M1898718696,0.0,0.0,0,0
158,CASH_OUT,121921.59,C920822676,2304.0,0.0,C900287650,1953280.8,2075202.4,0,0
329,CASH_IN,56492.64,C298346294,2391527.04,2448019.69,C195313335,565211.14,508718.5,0,0
619,CASH_OUT,293189.99,C1761543072,0.0,0.0,C1229145394,672992.31,966182.3,0,0
300,TRANSFER,329128.05,C138646328,0.0,0.0,C592209429,388617.24,717745.29,0,0
38,CASH_OUT,312722.29,C1361617053,12327.0,0.0,C284903785,317443.26,630165.54,0,0
327,PAYMENT,10183.6,C1579380121,29918.0,19734.4,M326955127,0.0,0.0,0,0
527,PAYMENT,2216.48,C1707562163,0.0,0.0,M1157869280,0.0,0.0,0,0
213,PAYMENT,8238.75,C1946477417,5688.0,0.0,M1274842576,0.0,0.0,0,0
278,CASH_OUT,234413.56,C523684211,11173.0,0.0,C153982098,0.0,234413.56,0,0
202,PAYMENT,4840.3,C496756587,0.0,0.0,M952658457,0.0,0.0,0,0
185,PAYMENT,20363.65,C512964240,268445.0,248081.35,M424104032,0.0,0.0,0,0
285,TRANSFER,129677.49,C1481518254,2868.0,0.0,C301160930,272419.18,402096.68,0,0
141,PAYMENT,5514.3,C1817938889,20250.21,14735.91,M666943378,0.0,0.0,0,0
360,PAYMENT,5879.01,C12071392,223913.0,218033.99,M1958147811,0.0,0.0,0,0
161,PAYMENT,3490.59,C1216496799,0.0,0.0,M1559658158,0.0,0.0,0,0
22,PAYMENT,4969.87,C1478842434,116.0,0.0,M1344458865,0.0,0.0,0,0
203,CASH_OUT,387794.19,C639802625,31992.0,0.0,C1827696797,3605188.97,3992983.16,0,0
135,PAYMENT,13725.58,C562747419,15962.0,2236.42,M2101449372,0.0,0.0,0,0
276,PAYMENT,9797.85,C829831132,2815.76,0.0,M304794856,0.0,0.0,0,0
335,PAYMENT,1980.49,C613605100,17451.44,15470.95,M809197897,0.0,0.0,0,0
352,CASH_IN,372504.03,C1424224167,36938.0,409442.03,C304974466,767291.66,394787.64,0,0
135,PAYMENT,7987.95,C1562300387,3786.0,0.0,M2102509405,0.0,0.0,0,0
9,CASH_IN,282325.59,C1274112752,5004.0,287329.59,C1729148898,58264.62,0.0,0,0
21,CASH_OUT,65704.81,C1335920635,13571.0,0.0,C670129665,4489.03,70193.84,0,0
204,CASH_IN,47133.37,C2142356172,1048.0,48181.37,C1965616002,0.0,0.0,0,0
356,CASH_OUT,43863.38,C457299953,132595.0,88731.62,C956665224,137210.39,181073.78,0,0
394,TRANSFER,209750.27,C1970751166,0.0,0.0,C933187684,213759.3,423509.57,0,0
351,PAYMENT,18891.98,C1795955873,172.0,0.0,M301156797,0.0,0.0,0,0
164,TRANSFER,512070.33,C1557247747,0.0,0.0,C470777897,1004252.54,1516322.87,0,0
46,PAYMENT,12471.32,C149344252,10073.0,0.0,M891554559,0.0,0.0,0,0
229,CASH_OUT,26910.55,C1630873145,0.0,0.0,C1023834559,185914.63,212825.18,0,0
37,CASH_OUT,104386.83,C2026031586,0.0,0.0,C304527798,2884690.32,2989077.15,0,0
158,CASH_OUT,10954.04,C1445974819,58977.0,48022.96,C1239229273,662137.47,673091.51,0,0
328,CASH_IN,226996.34,C275523488,110018.0,337014.34,C1226119816,756692.9,529696.56,0,0
376,CASH_IN,199660.57,C1508683764,436.0,200096.57,C1027059226,21589.1,0.0,0,0
356,PAYMENT,25072.56,C1717904849,52641.0,27568.44,M1068753402,0.0,0.0,0,0
41,PAYMENT,1335.58,C315342975,0.0,0.0,M1370404187,0.0,0.0,0,0
298,PAYMENT,16640.6,C675118553,414957.72,398317.12,M1018003181,0.0,0.0,0,0
301,CASH_IN,106246.54,C1537424375,2769.0,109015.54,C886849268,887112.57,780866.03,0,0
131,CASH_OUT,357904.7,C280676797,0.0,0.0,C852518538,2518988.74,2876893.44,0,0
522,CASH_OUT,4151.03,C1032324121,0.0,0.0,C1717659392,7751.86,11902.89,0,0
38,CASH_IN,202942.5,C693866209,8683371.13,8886313.62,C1091228226,203401.08,0.0,0,0
380,CASH_OUT,155131.42,C1604450937,105798.0,0.0,C1644893168,695790.81,850922.22,0,0
160,CASH_IN,144629.85,C658190169,3108877.02,3253506.87,C436696212,156609.77,11979.92,0,0
380,CASH_OUT,140781.43,C2035698312,539.0,0.0,C1989746310,3278162.66,3418944.09,0,0
140,CASH_OUT,197115.36,C908535032,0.0,0.0,C618781962,1172120.07,1369235.43,0,0
302,CASH_OUT,211868.99,C642653377,0.0,0.0,C1683061144,302012.06,513881.04,0,0
327,CASH_OUT,457045.3,C1878228304,17942.0,0.0,C1488410071,0.0,457045.3,0,0
448,CASH_OUT,62774.43,C9005546,52682.0,0.0,C538878521,0.0,62774.43,0,0
142,TRANSFER,1130223.71,C1116473691,0.0,0.0,C472112819,2034775.85,3164999.55,0,0
13,CASH_OUT,206909.37,C1623477809,0.0,0.0,C559483106,1326797.54,1533706.91,0,0
9,CASH_OUT,350279.78,C1539910209,4686.0,0.0,C105002686,556476.82,906756.6,0,0
237,PAYMENT,6557.82,C1926915960,122579.76,116021.94,M883980137,0.0,0.0,0,0
139,CASH_OUT,191370.81,C994844007,20272.0,0.0,C1295572489,515009.38,706380.2,0,0
139,PAYMENT,9254.42,C1732445132,21224.0,11969.58,M815295076,0.0,0.0,0,0
180,PAYMENT,532.19,C1739366473,0.0,0.0,M1552531488,0.0,0.0,0,0
232,CASH_OUT,219651.33,C1563233040,238294.15,18642.82,C768711999,324845.24,544496.57,0,0
229,PAYMENT,4999.97,C786014864,0.0,0.0,M989926879,0.0,0.0,0,0
182,PAYMENT,4491.05,C37873282,318081.44,313590.39,M1408706216,0.0,0.0,0,0
155,CASH_OUT,227451.07,C1848689367,0.0,0.0,C1290467339,999230.08,1465998.64,0,0
356,TRANSFER,955091.16,C240469750,0.0,0.0,C1386393365,2333342.1,3288433.26,0,0
38,PAYMENT,7232.86,C2042024769,0.0,0.0,M837536036,0.0,0.0,0,0
355,CASH_IN,35429.74,C75644291,30563.0,65992.74,C1670585030,13553.83,0.0,0,0
22,PAYMENT,6206.83,C1744982233,332481.0,326274.17,M771195245,0.0,0.0,0,0
259,CASH_OUT,184109.52,C1972147567,6792.0,0.0,C524911953,0.0,184109.52,0,0
333,CASH_OUT,355295.36,C1157230573,0.0,0.0,C1226891148,387687.7,742983.07,0,0
325,TRANSFER,218076.98,C1838497042,40256.0,0.0,C1789238667,214869.52,432946.49,0,0
357,PAYMENT,5395.07,C1036624084,50013.0,44617.93,M130911684,0.0,0.0,0,0
393,CASH_OUT,226633.29,C310082041,0.0,0.0,C1959818788,560440.36,787073.65,0,0
154,CASH_OUT,278947.55,C1156166131,21059.0,0.0,C1591231139,627832.95,906780.5,0,0
139,CASH_IN,131825.94,C1657758614,5706621.54,5838447.48,C1803204978,505105.23,373279.3,0,0
232,PAYMENT,22282.29,C1970385079,10.0,0.0,M2030792247,0.0,0.0,0,0
139,CASH_IN,26771.19,C566356954,5722.0,32493.19,C1703084225,5210.52,0.0,0,0
274,TRANSFER,306538.76,C996429946,0.0,0.0,C923082165,777346.99,1083885.75,0,0
139,CASH_OUT,348773.36,C1840669273,0.0,0.0,C239729061,380808.34,850825.53,0,0
331,PAYMENT,7548.12,C1165372911,0.0,0.0,M2093583388,0.0,0.0,0,0
310,CASH_IN,76157.87,C1276689846,3476.0,79633.87,C1930226036,834927.93,758770.06,0,0
158,CASH_OUT,209316.4,C402412325,357167.53,147851.13,C1701716619,2944471.54,3153787.94,0,0
253,CASH_OUT,63116.45,C1363786867,3543.0,0.0,C1213214056,0.0,63116.45,0,0
36,PAYMENT,12648.02,C1072091368,692382.67,679734.65,M540859137,0.0,0.0,0,0
397,TRANSFER,125268.87,C1695645118,32267.0,0.0,C2091831899,613661.77,738930.64,0,0
8,PAYMENT,2252.21,C1502075793,463855.27,461603.06,M595157219,0.0,0.0,0,0
7,PAYMENT,3792.02,C1308365909,18494.0,14701.98,M611828817,0.0,0.0,0,0
162,PAYMENT,926.97,C1816683052,25761.87,24834.9,M745812429,0.0,0.0,0,0
249,CASH_OUT,85985.66,C1321115112,860.0,0.0,C1981478705,328752.66,414738.33,0,0
405,CASH_OUT,65691.88,C653715640,24907.0,0.0,C1182600893,0.0,65691.88,0,0
159,CASH_IN,211088.45,C1627201927,32010.0,243098.45,C1199194897,625401.55,414313.1,0,0
155,CASH_OUT,138576.27,C1670874670,110311.0,0.0,C1133091874,0.0,138576.27,0,0
177,CASH_OUT,112874.26,C333682872,36149.0,0.0,C1905670099,161095.18,327932.94,0,0
321,TRANSFER,605533.25,C1540462562,0.0,0.0,C1700875015,1118132.81,1723666.06,0,0
324,TRANSFER,323289.91,C359595629,0.0,0.0,C1440966150,1515108.45,1838398.35,0,0
380,PAYMENT,7771.76,C1244806391,0.0,0.0,M1938892652,0.0,0.0,0,0
18,CASH_OUT,157501.26,C620311233,0.0,0.0,C758606030,186924.53,344425.79,0,0
20,CASH_IN,16826.6,C1527090653,11008.0,27834.6,C49715107,0.0,0.0,0,0
376,CASH_OUT,170278.35,C1259689823,0.0,0.0,C227637081,2933591.42,3103869.77,0,0
403,CASH_IN,286363.53,C1217338891,2105451.24,2391814.77,C184370004,623488.57,337125.04,0,0
17,PAYMENT,4460.62,C1279478162,3049.0,0.0,M840377987,0.0,0.0,0,0
332,CASH_OUT,270509.75,C682323209,0.0,0.0,C1336195766,308393.68,578903.43,0,0
500,TRANSFER,246884.28,C1635383071,103.0,0.0,C1044053378,207376.89,454261.18,0,0
44,PAYMENT,36307.33,C940347614,0.0,0.0,M1226439625,0.0,0.0,0,0
18,PAYMENT,6170.06,C970166071,0.0,0.0,M818053048,0.0,0.0,0,0
403,CASH_OUT,161420.3,C969716641,0.0,0.0,C105433570,449245.52,610665.82,0,0
215,PAYMENT,16251.05,C1743998811,0.0,0.0,M1488969256,0.0,0.0,0,0
12,PAYMENT,10017.01,C930038756,90759.0,80741.99,M260200552,0.0,0.0,0,0
235,CASH_OUT,56392.35,C1163318829,678323.0,621930.65,C312161039,69674.84,126067.19,0,0
188,CASH_OUT,9985.54,C2102606406,0.0,0.0,C1733513071,1024959.38,1034944.92,0,0
371,CASH_IN,180306.51,C1736229773,24964941.59,25145248.1,C234396715,517249.0,336942.49,0,0
354,TRANSFER,199237.13,C1988931720,0.0,0.0,C687467201,5526240.64,5725477.77,0,0
94,CASH_IN,81533.35,C1847401490,129834.48,211367.83,C1964372671,316253.76,234720.4,0,0
231,CASH_OUT,302553.93,C1456828556,0.0,0.0,C621310521,391511.92,694065.85,0,0
405,CASH_IN,41645.53,C1085466442,4116151.99,4157797.51,C616441680,352735.13,311089.6,0,0
11,CASH_OUT,151925.75,C1491069100,50691.0,0.0,C1077045505,4047774.23,3777999.96,0,0
7,PAYMENT,23349.14,C692905338,0.0,0.0,M1999766133,0.0,0.0,0,0
212,CASH_IN,62158.53,C1096142591,3002702.63,3064861.17,C2080763125,178646.97,116488.43,0,0
356,CASH_IN,57753.22,C1893167362,5485967.71,5543720.93,C1188982508,2240293.44,2182540.22,0,0
371,CASH_OUT,117351.05,C101905218,626647.16,509296.1,C1325708409,408570.62,525921.67,0,0
13,CASH_OUT,197955.6,C335245421,15862.0,0.0,C79185074,421816.7,619772.3,0,0
379,PAYMENT,26852.18,C668528506,0.0,0.0,M466396454,0.0,0.0,0,0
138,CASH_OUT,162692.75,C2018511752,31815.0,0.0,C1154597209,0.0,162692.75,0,0
250,CASH_OUT,440432.36,C1533444626,0.0,0.0,C476059528,759675.78,1200108.15,0,0
262,PAYMENT,3835.31,C972890965,20657.0,16821.69,M1118455806,0.0,0.0,0,0
300,PAYMENT,36138.96,C1604927920,372317.26,336178.3,M2144524680,0.0,0.0,0,0
207,CASH_OUT,236957.84,C126666384,8461.0,0.0,C1367872183,271140.86,508098.7,0,0
158,CASH_OUT,163514.15,C1421902932,0.0,0.0,C1541601772,859189.85,1022704.01,0,0
323,PAYMENT,26033.97,C177381437,0.0,0.0,M1990958618,0.0,0.0,0,0
408,PAYMENT,2358.6,C960925841,1011.0,0.0,M1083757835,0.0,0.0,0,0
371,TRANSFER,1555978.8,C255984767,101549.0,0.0,C1295856205,11664.81,1567643.61,0,0
211,PAYMENT,4763.01,C715482281,30646.0,25882.99,M1094097940,0.0,0.0,0,0
402,CASH_OUT,395370.69,C1664477748,117681.0,0.0,C981425600,607659.43,1003030.12,0,0
374,CASH_IN,354257.81,C1965945899,8091136.45,8445394.26,C1697351103,6551186.94,6196929.13,0,0
212,CASH_OUT,111259.57,C1595436660,16264.0,0.0,C1497408513,219541.51,330801.08,0,0
227,CASH_IN,300847.27,C931712969,1459.0,302306.27,C1685522840,0.0,0.0,0,0
574,PAYMENT,11827.73,C257400466,22455.0,10627.27,M390497796,0.0,0.0,0,0
18,TRANSFER,647803.02,C1974095345,68505.0,0.0,C656129551,12316860.87,13191756.97,0,0
524,CASH_IN,50669.63,C47511916,828.0,51497.63,C1838703530,0.0,0.0,0,0
284,PAYMENT,4299.48,C667970076,69694.03,65394.54,M990842849,0.0,0.0,0,0
300,PAYMENT,20388.0,C979594982,0.0,0.0,M348808697,0.0,0.0,0,0
371,PAYMENT,64179.3,C1701289358,1016.0,0.0,M650624221,0.0,0.0,0,0
212,CASH_OUT,115590.05,C1552037683,0.0,0.0,C404801607,2182611.07,2298201.13,0,0
19,CASH_IN,250600.31,C2122736107,3933816.71,4184417.02,C725421180,414730.55,164130.24,0,0
404,PAYMENT,2802.98,C114812585,11163.89,8360.91,M838416294,0.0,0.0,0,0
20,PAYMENT,12283.64,C1464108551,1053.0,0.0,M1427975098,0.0,0.0,0,0
170,PAYMENT,169.68,C1629506434,3157.0,2987.32,M48757496,0.0,0.0,0,0
231,CASH_OUT,269845.87,C200390428,10706.0,0.0,C1823986229,2966280.2,3236126.07,0,0
301,CASH_IN,192390.33,C1966670880,16419.0,208809.33,C1841757956,1950672.52,1758282.19,0,0
183,CASH_OUT,35941.47,C1311314693,10458.0,0.0,C1875242140,0.0,35941.47,0,0
139,CASH_IN,115162.68,C2011225109,2421714.25,2536876.93,C346121172,1199392.95,1084230.27,0,0
255,TRANSFER,348473.29,C1960094259,0.0,0.0,C1356591035,4067849.65,4416322.94,0,0
283,PAYMENT,8258.21,C2103124022,16816.38,8558.17,M1097015021,0.0,0.0,0,0
44,PAYMENT,13135.83,C1987208204,31296.0,18160.17,M1648150834,0.0,0.0,0,0
18,CASH_OUT,191884.89,C247376263,0.0,0.0,C1761324386,5444673.76,5636558.65,0,0
235,CASH_IN,270642.25,C1245555545,5554.0,276196.25,C2003554724,0.0,0.0,0,0
567,PAYMENT,1691.72,C1899184963,0.0,0.0,M1384264242,0.0,0.0,0,0
232,TRANSFER,633286.47,C1907860656,32138.0,0.0,C1189777296,2924083.17,3557369.64,0,0
17,PAYMENT,7059.86,C1897620293,10570.0,3510.14,M467248759,0.0,0.0,0,0
304,CASH_IN,310696.93,C1631105968,22270.79,332967.72,C637000385,802111.9,491414.97,0,0
11,CASH_OUT,299871.48,C1845681139,57153.0,0.0,C746805574,154771.0,0.0,0,0
326,PAYMENT,18270.83,C2005952481,49684.0,31413.17,M825725842,0.0,0.0,0,0
188,CASH_IN,31047.55,C403058309,71.0,31118.55,C1261460154,39009.0,7961.45,0,0
276,PAYMENT,17257.24,C1162767405,0.0,0.0,M1243119862,0.0,0.0,0,0
548,CASH_OUT,78529.89,C338229278,9293.0,0.0,C968190808,552763.87,631293.76,0,0
156,CASH_OUT,563954.47,C40418264,131.0,0.0,C396446548,266964.34,830918.82,0,0
43,PAYMENT,1021.81,C610429989,122565.11,121543.31,M1886312236,0.0,0.0,0,0
180,CASH_IN,333884.65,C425191082,5886605.68,6220490.33,C1064868912,3835457.2,3501572.56,0,0
401,PAYMENT,37794.94,C550315248,42875.0,5080.06,M1294738355,0.0,0.0,0,0
335,CASH_IN,157938.79,C1525307172,22211180.78,22369119.57,C1486380515,610169.6,452230.8,0,0
321,PAYMENT,15774.75,C445824446,0.0,0.0,M161242077,0.0,0.0,0,0
12,CASH_OUT,134007.84,C638230615,0.0,0.0,C1813863333,1495795.63,1629803.47,0,0
351,CASH_OUT,192969.32,C93962848,14317.0,0.0,C1214678864,0.0,192969.32,0,0
138,CASH_OUT,129197.08,C1128056148,50251.0,0.0,C1511820270,212181.69,341378.77,0,0
10,CASH_IN,563433.26,C1167574326,49761.0,613194.26,C907036056,0.0,0.0,0,0
178,PAYMENT,8430.94,C1419718635,41309.0,32878.06,M305443202,0.0,0.0,0,0
131,CASH_OUT,28378.15,C904085528,14357.92,0.0,C680605437,175213.5,203591.65,0,0
687,PAYMENT,6186.53,C849870304,49881.0,43694.47,M279032059,0.0,0.0,0,0
179,CASH_IN,274002.47,C543462617,107935.0,381937.47,C414205222,8717374.66,8443372.19,0,0
233,CASH_IN,173745.69,C852284558,8710273.06,8884018.75,C455195818,290022.53,116276.84,0,0
252,CASH_OUT,387003.17,C19834306,10888.0,0.0,C1893630164,321114.77,949348.88,0,0
279,PAYMENT,17008.68,C993376333,84419.0,67410.32,M1984480160,0.0,0.0,0,0
258,CASH_IN,159780.25,C1846593659,33219.0,192999.25,C1865525260,255704.57,95924.33,0,0
282,PAYMENT,10399.98,C1312352345,36912.6,26512.62,M1953161948,0.0,0.0,0,0
322,CASH_OUT,282274.53,C148654058,10896.0,0.0,C626014461,224046.73,506321.26,0,0
140,PAYMENT,21015.41,C521843280,0.0,0.0,M441275099,0.0,0.0,0,0
164,CASH_IN,93960.63,C714395591,30966.0,124926.63,C831481242,63073.14,212836.2,0,0
304,TRANSFER,10000000.0,C437782723,49440.0,0.0,C2093369248,0.0,48513312.74,0,0
131,PAYMENT,9369.4,C1289844997,0.0,0.0,M1225689102,0.0,0.0,0,0
514,CASH_OUT,219588.18,C932563398,74523.77,0.0,C917934095,283921.8,503509.98,0,0
33,PAYMENT,4971.32,C1752587530,0.0,0.0,M1073354670,0.0,0.0,0,0
135,CASH_OUT,110879.97,C1812540855,1166.0,0.0,C241232856,0.0,110879.97,0,0
232,CASH_OUT,278409.68,C655205211,0.0,0.0,C240503494,450707.13,729116.81,0,0
212,CASH_OUT,141135.13,C33837,0.0,0.0,C1414238160,930972.7,1072107.83,0,0
372,CASH_OUT,95534.49,C1219371679,0.0,0.0,C23387524,739334.79,834869.28,0,0
9,CASH_IN,117403.85,C371128602,6075152.47,6192556.32,C1847509784,424200.14,450077.92,0,0
525,PAYMENT,30247.65,C900879525,50856.0,20608.35,M1655986894,0.0,0.0,0,0
163,PAYMENT,642.41,C1818192576,7138.0,6495.59,M917588163,0.0,0.0,0,0
348,CASH_OUT,287316.6,C1757519809,20540.0,0.0,C989205382,16654471.89,16941788.49,0,0
307,CASH_OUT,512079.55,C1606328018,0.0,0.0,C840415238,550401.55,1062481.1,0,0
260,PAYMENT,10830.61,C475996562,57060.75,46230.14,M408041063,0.0,0.0,0,0
205,CASH_OUT,137108.64,C1602119354,63561.0,0.0,C997627686,2499633.07,2636741.71,0,0
162,CASH_OUT,59400.77,C1421016384,0.0,0.0,C1818829590,141460.13,200860.9,0,0
132,PAYMENT,6406.82,C577016226,106960.0,100553.18,M1223045105,0.0,0.0,0,0
227,PAYMENT,5590.81,C1072094728,25368.02,19777.22,M342372658,0.0,0.0,0,0
188,PAYMENT,12553.89,C2136269846,0.0,0.0,M2013433496,0.0,0.0,0,0
225,CASH_IN,69887.69,C1988292711,5568675.75,5638563.44,C1488810745,127133.68,57246.0,0,0
350,CASH_OUT,246521.08,C455799257,250584.0,4062.92,C250764236,10469862.99,10716384.07,0,0
354,CASH_OUT,28058.51,C751315489,16228.0,0.0,C407071471,0.0,28058.51,0,0
34,CASH_OUT,428730.66,C725188369,20381.0,0.0,C1854463413,0.0,428730.66,0,0
257,CASH_OUT,199695.64,C1820876688,0.0,0.0,C1861688726,411899.29,611594.93,0,0
236,DEBIT,1174.96,C848097660,353963.0,352788.04,C897253755,11715630.74,11716805.7,0,0
163,CASH_OUT,240608.44,C493888500,76.0,0.0,C107272717,0.0,240608.44,0,0
161,CASH_OUT,173472.77,C1875672469,8344.0,0.0,C1720577606,1988356.66,2161829.42,0,0
394,CASH_OUT,297960.61,C538056959,0.0,0.0,C930383471,5327115.81,5625076.42,0,0
35,PAYMENT,18509.37,C90092302,45461.0,26951.63,M260197022,0.0,0.0,0,0
398,PAYMENT,3810.48,C1643911110,0.0,0.0,M2086472378,0.0,0.0,0,0
40,CASH_OUT,226910.84,C864328661,108071.0,0.0,C493943883,1253823.54,1480734.38,0,0
371,CASH_OUT,212632.41,C1161357392,52303.0,0.0,C132101293,1169625.16,1382257.57,0,0
253,CASH_OUT,308914.95,C1626444425,14616.0,0.0,C885781801,0.0,308914.95,0,0
355,PAYMENT,13217.37,C676693343,0.0,0.0,M1079200212,0.0,0.0,0,0
183,CASH_IN,37638.87,C1834998304,189.0,37827.87,C1589650219,30358.0,0.0,0,0
321,CASH_IN,289396.79,C1358319586,5535050.18,5824446.98,C1878742736,3159655.52,2870258.73,0,0
230,CASH_IN,270291.99,C220535379,3217391.31,3487683.3,C132800586,1110707.8,840415.81,0,0
420,CASH_OUT,81156.47,C2050081827,0.0,0.0,C952063779,1299629.37,1380785.84,0,0
140,CASH_OUT,151046.43,C246283176,58873.0,0.0,C897841464,0.0,151046.43,0,0
137,PAYMENT,8899.35,C1100281807,0.0,0.0,M318297562,0.0,0.0,0,0
256,PAYMENT,4315.58,C1552085010,0.0,0.0,M543503314,0.0,0.0,0,0
187,PAYMENT,3605.56,C65425372,1250.0,0.0,M1663274153,0.0,0.0,0,0
184,PAYMENT,8635.28,C1940155905,12332.87,3697.59,M705944358,0.0,0.0,0,0
378,CASH_OUT,62201.91,C1330099669,0.0,0.0,C1938885294,2075248.21,2137450.12,0,0
202,CASH_IN,163872.61,C236594549,11348.0,175220.61,C1356375639,579931.12,416058.51,0,0
397,CASH_OUT,433080.16,C1559515525,0.0,0.0,C1270946804,4624159.52,5057239.67,0,0
96,CASH_OUT,108704.8,C810674852,0.0,0.0,C1131386481,199473.33,308178.13,0,0
283,CASH_OUT,209620.87,C931132585,0.0,0.0,C2096860824,2580669.98,2790290.85,0,0
130,CASH_OUT,78796.05,C1439731078,0.0,0.0,C591808274,2213406.13,2292202.17,0,0
323,PAYMENT,15934.91,C751312451,0.0,0.0,M425822493,0.0,0.0,0,0
356,CASH_OUT,166643.73,C1578401533,232694.0,66050.27,C10501798,2355372.87,2522016.61,0,0
154,CASH_OUT,86447.57,C1965753894,267758.69,181311.12,C1761334360,0.0,86447.57,0,0
684,CASH_OUT,49608.6,C115213806,0.0,0.0,C56180201,52319.9,101928.51,0,0
12,PAYMENT,7219.87,C1099395175,0.0,0.0,M1322575066,0.0,0.0,0,0
351,CASH_IN,93816.22,C1763920865,9092382.87,9186199.1,C935332482,795059.88,701243.66,0,0
227,PAYMENT,20159.57,C32859542,0.0,0.0,M174504661,0.0,0.0,0,0
307,CASH_OUT,145376.9,C1305355577,5914.0,0.0,C1550708953,1587691.45,1733068.36,0,0
